pag,titulo,direccion,moneda,valor,tipo_inmueble,tipo_contrato,valor_en_pesos,direccion_procesada,latitude,longitude,place_id
https://portalinmobiliario.com/MLC-1504799545-1334-painemilla-n5069-santuario-de-la-laguna-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,"1334 - Painemilla N°5069, Santuario De La Laguna","Calle Painemilla 5069, Llanquihue, Puerto Montt, Chile, Puerto Montt, Los Lagos",$,118000000,Casas,Venta,118000000.0,"Calle Painemilla 5069, Llanquihue, Puerto Montt, Chile, Puerto Montt, Los Lagos",-41.45952,-72.89921,ChIJM1gEjH86GJYRgqqQV0MwarM
https://portalinmobiliario.com/MLC-2749420414-casa-en-venta-en-puerto-montt-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa En Venta En Puerto Montt,"(kuc12925) Portal Del Mar, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,71000000,Casas,Venta,71000000.0,"(kuc12925) Portal Del Mar, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.4814322,-72.97075579999999,ChIJY-1OMZY7GJYRxlwiNrEavRY
https://portalinmobiliario.com/MLC-2778593804-casa-en-venta-de-3-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa En Venta De 3 Dorm. En Puerto Montt,"Puerto Gregorio, Mirasol. Puerto Montt, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,88000000,Casas,Venta,88000000.0,"Puerto Gregorio, Mirasol. Puerto Montt, Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.4817499,-72.9838963,EjJDLiBQdWVydG8gR3JlZ29yaW8sIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIuKiwKFAoSCSmDmKWROxiWEUSwWWOS0xAHEhQKEgkH9CBpTToYlhHfyaV5WvGjhg
https://portalinmobiliario.com/MLC-2814649270-a-cuadras-del-centro-de-puerto-montt-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,A Cuadras Del Centro De Puerto Montt,"Centro de Puerto Montt, Puerto Montt, Los Lagos",$,130000000,Casas,Venta,130000000.0,"Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4707328,-72.9463104,ChIJfwMlsqw7GJYRiAtToBq55zc
https://portalinmobiliario.com/MLC-1562245373-amplia-casa-en-un-sector-tranquilo-y-familiar-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Amplia Casa En Un Sector Tranquilo Y Familiar,"Mirasol de Puerto Montt, Puerto Montt, Los Lagos",$,75000000,Casas,Venta,75000000.0,"Mirasol de Puerto Montt, Puerto Montt, Los Lagos",-41.4814322,-72.97075579999999,ChIJY-1OMZY7GJYRxlwiNrEavRY
https://portalinmobiliario.com/MLC-2813956434-barrio-tranquilo-buena-conectividad-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Barrio Tranquilo | Buena Conectividad.,"Alerces, Puerto Montt, Los Lagos",$,57000000,Casas,Venta,57000000.0,"Alerces, Puerto Montt, Los Lagos",-41.4652629,-72.957635,ChIJV2i8bgg7GJYRXVMlsvsS83A
https://portalinmobiliario.com/MLC-2814127260-excelente-ubicacion-con-vista-privilegiada-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Excelente Ubicación Con Vista Privilegiada.,"Puerto Montt, Los Lagos",$,99900000,Casas,Venta,99900000.0,"Puerto Montt, Los Lagos",-41.4693622,-72.94244050000002,ChIJB_QgaU06GJYR38mleVrxo4Y
https://portalinmobiliario.com/MLC-2809751896-legalprops-vende-amplia-casa-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Legalprops Vende Amplia Casa,"Barros Arana, Centro de Puerto Montt, Puerto Montt, Los Lagos",$,130000000,Casas,Venta,130000000.0,"Barros Arana, Centro de Puerto Montt, Puerto Montt, Los Lagos",-41.4707328,-72.9463104,ChIJfwMlsqw7GJYRiAtToBq55zc
https://portalinmobiliario.com/MLC-1529059731-casa-en-venta-de-3-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa En Venta De 3 Dorm. En Puerto Montt,"Casa Esquina De 1 Piso En Conjunto Puerta Sur, Puerto Montt, Los Lagos",$,65000000,Casas,Venta,65000000.0,"Casa Esquina De 1 Piso En Conjunto Puerta Sur, Puerto Montt, Los Lagos",-41.4727661,-72.9997252,ChIJ9TzhcZ09GJYRWgBhyJ5AZ40
https://portalinmobiliario.com/MLC-2597861244-casa-en-venta-de-6-dorm-en-puerto-montt-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa En Venta De 6 Dorm. En Puerto Montt,"Salvador Zurita, Techo Para Todos, Puerto Montt, Los Lagos",$,80000000,Casas,Venta,80000000.0,"Salvador Zurita, Techo Para Todos, Puerto Montt, Los Lagos",-41.46183,-72.964854,ChIJ28fQPQw7GJYRzVQCklXIIgQ
https://portalinmobiliario.com/MLC-1531647439-casa-en-parcela-con-vista-al-mar-metri-c-austral-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa En Parcela Con Vista Al Mar - Metri - C. Austral,"Casa En Parcela Con Vista Al Mar - Sector Metri - Carretera Austral, Puerto Montt, Los Lagos",UF,2992,Casas,Venta,115002008.0,"Casa En Parcela Con Vista Al Mar - Sector Metri - Carretera Austral, Puerto Montt, Los Lagos",-41.4749847,-72.9248169,Ei1DYXJyLiBBdXN0cmFsLCBQdWVydG8gTW9udHQsIExvcyBMYWdvcywgQ2hpbGUiLiosChQKEgkFgNFnsjsYlhEjbSKRJo_VQBIUChIJB_QgaU06GJYR38mleVrxo4Y
https://portalinmobiliario.com/MLC-1531685937-cabana-en-parcela-en-venta-de-2-dorm-en-correntoso-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Cabaña En Parcela En Venta De 2 Dorm. En Correntoso,"Correntoso, Puerto Montt, Los Lagos",UF,2590,Casas,Venta,99550535.0,"Correntoso, Puerto Montt, Los Lagos",-41.45480209999999,-72.65808369999999,ChIJqeQXRXzMGZYR-DMCbJ_FEsM
https://portalinmobiliario.com/MLC-1531647409-casa-sector-puerta-sur-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa Sector Puerta Sur,"Amplia Casa Remodelada En Sector Puerta Sur, Puerto Montt, Los Lagos",UF,2300,Casas,Venta,88403950.0,"Amplia Casa Remodelada En Sector Puerta Sur, Puerto Montt, Los Lagos",-41.4727661,-72.9997252,ChIJ9TzhcZ09GJYRWgBhyJ5AZ40
https://portalinmobiliario.com/MLC-1531608889-casa-en-venta-en-puerto-montt-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Casa En Venta En Puerto Montt,"Casa Con Local Comercial - Sector Alerce Norte, Alerces, Puerto Montt, Los Lagos",UF,1685,Casas,Venta,64765502.5,"Casa Con Local Comercial - Sector Alerce Norte, Alerces, Puerto Montt, Los Lagos",-41.379309,-72.91912219999999,ChIJJ03sK1ElGJYRrbo2FF0P3S0
https://portalinmobiliario.com/MLC-2621647050-se-vende-comoda-casa-2d1b-en-alerce-sur-puerto-montt-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,"Se Vende Cómoda Casa 2d/1b En Alerce Sur, Puerto Montt","Se Vende Cómoda Casa 2d/1b En Alerce Sur, Puerto Montt, Alerces, Puerto Montt, Los Lagos",UF,1500,Casas,Venta,57654750.0,"Se Vende Cómoda Casa 2d/1b En Alerce Sur, Puerto Montt, Alerces, Puerto Montt, Los Lagos",-41.4036756,-72.90875249999999,ChIJMV3OHsUlGJYRqYMNvbnUsEo
https://portalinmobiliario.com/MLC-2824903984-se-vende-casa-esquina-espaciosa-3d2b-y-estar-en-pto-montt-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Se Vende Casa Esquina Espaciosa 3d+2b Y Estar En Pto Montt,"Se Vende Casa Esquina Espaciosa 3d+2b Y Estar En Pto Montt, Puerto Montt, Los Lagos",$,93000000,Casas,Venta,93000000.0,"Se Vende Casa Esquina Espaciosa 3d+2b Y Estar En Pto Montt, Puerto Montt, Los Lagos",-41.4693622,-72.94244050000002,ChIJKy7EawA7GJYR_-q9JU4sswk
https://portalinmobiliario.com/MLC-2765427220-oportunidad-casa-tipo-domo-en-venta-2d-2b-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=e1f2181c-d7cf-462f-89f9-591a82012cf8,Oportunidad! Casa Tipo Domo En Venta 2d 2b,"J5ph+gh Arrayan, Puerto Montt, Chile, Puerto Montt, Los Lagos",$,110000000,Casas,Venta,110000000.0,"J5ph+gh Arrayan, Puerto Montt, Chile, Puerto Montt, Los Lagos",-41.3636875,-72.8210625,EidKNVBIK0dILCBQdWVydG8gTW9udHQsIExvcyBMYWdvcywgQ2hpbGUiJjokCgoN9WZY5xU_Y5jUEAoaFAoSCQf0IGlNOhiWEd_JpXla8aOG
